firm,type,share_percent
SYNCHRONY FINANCIAL,Corporate,1.16
SYNCHRONY FINANCIAL,Bank,1.14
SYNCHRONY FINANCIAL,Private equity firm,1.06
SYNCHRONY FINANCIAL,Bank,1.04
SYNCHRONY FINANCIAL,Financial company,1.03
SYNCHRONY FINANCIAL,Bank,1.02
SYNCHRONY FINANCIAL,Bank,0.93
SYNCHRONY FINANCIAL,Financial company,0.84
SYNCHRONY FINANCIAL,Insurance company,0.79
SYNCHRONY FINANCIAL,Corporate,0.77
SYNCHRONY FINANCIAL,Financial company,0.76
SYNCHRONY FINANCIAL,Insurance company,0.74
SYNCHRONY FINANCIAL,Bank,0.74
SYNCHRONY FINANCIAL,Bank,0.73
SYNCHRONY FINANCIAL,Financial company,0.71
SYNCHRONY FINANCIAL,Corporate,0.69
SYNCHRONY FINANCIAL,Corporate,0.67
SYNCHRONY FINANCIAL,Financial company,0.66
SYNCHRONY FINANCIAL,Financial company,0.63
SYNCHRONY FINANCIAL,"Mutual and pension fund, nominee, trust, trustee",0.60
SYNCHRONY FINANCIAL,Bank,0.54
SYNCHRONY FINANCIAL,Financial company,0.54
SYNCHRONY FINANCIAL,"Mutual and pension fund, nominee, trust, trustee",0.54
SYNCHRONY FINANCIAL,Financial company,0.52
SYNCHRONY FINANCIAL,Corporate,0.49
SYNCHRONY FINANCIAL,Bank,0.48
SYNCHRONY FINANCIAL,Bank,0.48
SYNCHRONY FINANCIAL,Corporate,0.48
SYNCHRONY FINANCIAL,Financial company,0.44
SYNCHRONY FINANCIAL,Insurance company,0.43
SYNCHRONY FINANCIAL,Bank,0.42
SYNCHRONY FINANCIAL,"Public authority, state, government",0.40
SYNCHRONY FINANCIAL,Private equity firm,0.39
SYNCHRONY FINANCIAL,"Mutual and pension fund, nominee, trust, trustee",0.39
SYNCHRONY FINANCIAL,Bank,0.38
SYNCHRONY FINANCIAL,Financial company,0.37
SYNCHRONY FINANCIAL,Corporate,0.36
SYNCHRONY FINANCIAL,Bank,0.34
SYNCHRONY FINANCIAL,Financial company,0.33
SYNCHRONY FINANCIAL,Financial company,0.31
SYNCHRONY FINANCIAL,Bank,0.30
SYNCHRONY FINANCIAL,Corporate,0.30
SYNCHRONY FINANCIAL,"Public authority, state, government",0.29
SYNCHRONY FINANCIAL,Bank,0.29
SYNCHRONY FINANCIAL,Bank,0.27
SYNCHRONY FINANCIAL,Corporate,0.27
SYNCHRONY FINANCIAL,Financial company,0.26
SYNCHRONY FINANCIAL,Corporate,0.26
SYNCHRONY FINANCIAL,Corporate,0.26
SYNCHRONY FINANCIAL,Corporate,0.26
SYNCHRONY FINANCIAL,Bank,0.25
SYNCHRONY FINANCIAL,Bank,0.25
SYNCHRONY FINANCIAL,Corporate,0.25
SYNCHRONY FINANCIAL,Bank,0.25
SYNCHRONY FINANCIAL,Private equity firm,0.25
SYNCHRONY FINANCIAL,"Mutual and pension fund, nominee, trust, trustee",0.25
SYNCHRONY FINANCIAL,Bank,0.24
SYNCHRONY FINANCIAL,"Mutual and pension fund, nominee, trust, trustee",0.24
SYNCHRONY FINANCIAL,Financial company,0.24
SYNCHRONY FINANCIAL,Private equity firm,0.24
SYNCHRONY FINANCIAL,Venture capital,0.24
SYNCHRONY FINANCIAL,Financial company,0.23
SYNCHRONY FINANCIAL,Bank,0.22
SYNCHRONY FINANCIAL,Bank,0.22
SYNCHRONY FINANCIAL,Bank,0.22
SYNCHRONY FINANCIAL,Bank,0.22
SYNCHRONY FINANCIAL,Corporate,0.22
SYNCHRONY FINANCIAL,Corporate,0.22
SYNCHRONY FINANCIAL,"Mutual and pension fund, nominee, trust, trustee",0.22
SYNCHRONY FINANCIAL,Bank,0.21
SYNCHRONY FINANCIAL,Insurance company,0.21
SYNCHRONY FINANCIAL,Bank,0.21
SYNCHRONY FINANCIAL,Corporate,0.21
SYNCHRONY FINANCIAL,Private equity firm,0.21
SYNCHRONY FINANCIAL,Bank,0.19
SYNCHRONY FINANCIAL,"Public authority, state, government",0.19
SYNCHRONY FINANCIAL,"Public authority, state, government",0.19
SYNCHRONY FINANCIAL,Private equity firm,0.19
SYNCHRONY FINANCIAL,Insurance company,0.18
SYNCHRONY FINANCIAL,"Public authority, state, government",0.18
SYNCHRONY FINANCIAL,Bank,0.17
SYNCHRONY FINANCIAL,Bank,0.17
SYNCHRONY FINANCIAL,Bank,0.17
SYNCHRONY FINANCIAL,Corporate,0.17
SYNCHRONY FINANCIAL,Bank,0.16
SYNCHRONY FINANCIAL,Bank,0.16
SYNCHRONY FINANCIAL,Bank,0.16
SYNCHRONY FINANCIAL,Financial company,0.16
SYNCHRONY FINANCIAL,"Mutual and pension fund, nominee, trust, trustee",0.16
SYNCHRONY FINANCIAL,Insurance company,0.15
SYNCHRONY FINANCIAL,Bank,0.15
SYNCHRONY FINANCIAL,Financial company,0.15
SYNCHRONY FINANCIAL,Financial company,0.15
SYNCHRONY FINANCIAL,"Mutual and pension fund, nominee, trust, trustee",0.15
SYNCHRONY FINANCIAL,Corporate,0.15
SYNCHRONY FINANCIAL,Financial company,0.15
SYNCHRONY FINANCIAL,Bank,0.14
SYNCHRONY FINANCIAL,Bank,0.14
SYNCHRONY FINANCIAL,"Public authority, state, government",0.14
SYNCHRONY FINANCIAL,Bank,0.14
SYNCHRONY FINANCIAL,"Public authority, state, government",0.14
SYNCHRONY FINANCIAL,Corporate,0.14
SYNCHRONY FINANCIAL,Corporate,0.14
SYNCHRONY FINANCIAL,Corporate,0.14
SYNCHRONY FINANCIAL,Hedge fund,0.14
SYNCHRONY FINANCIAL,Insurance company,0.14
SYNCHRONY FINANCIAL,Bank,0.13
SYNCHRONY FINANCIAL,"Public authority, state, government",0.13
SYNCHRONY FINANCIAL,Insurance company,0.13
SYNCHRONY FINANCIAL,Corporate,0.13
SYNCHRONY FINANCIAL,"Mutual and pension fund, nominee, trust, trustee",0.13
SYNCHRONY FINANCIAL,Insurance company,0.12
SYNCHRONY FINANCIAL,"Public authority, state, government",0.12
SYNCHRONY FINANCIAL,Insurance company,0.12
SYNCHRONY FINANCIAL,"Mutual and pension fund, nominee, trust, trustee",0.12
SYNCHRONY FINANCIAL,Private equity firm,0.12
SYNCHRONY FINANCIAL,Insurance company,0.11
SYNCHRONY FINANCIAL,Bank,0.11
SYNCHRONY FINANCIAL,Corporate,0.11
SYNCHRONY FINANCIAL,"Public authority, state, government",0.11
SYNCHRONY FINANCIAL,Corporate,0.11
SYNCHRONY FINANCIAL,Corporate,0.11
SYNCHRONY FINANCIAL,Insurance company,0.11
SYNCHRONY FINANCIAL,"Public authority, state, government",0.10
SYNCHRONY FINANCIAL,Insurance company,0.10
"UBER TECHNOLOGIES, INC.",Corporate,12.86
"UBER TECHNOLOGIES, INC.",Corporate,5.16
"UBER TECHNOLOGIES, INC.",Bank,4.96
"UBER TECHNOLOGIES, INC.","Public authority, state, government",4.21
"UBER TECHNOLOGIES, INC.","Mutual and pension fund, nominee, trust, trustee",n.a.
"UBER TECHNOLOGIES, INC.",One or more named individuals or families,4.02
"UBER TECHNOLOGIES, INC.",Bank,3.45
"UBER TECHNOLOGIES, INC.",Financial company,3.08
"UBER TECHNOLOGIES, INC.",Corporate,n.a.
"UBER TECHNOLOGIES, INC.",Bank,1.96
"UBER TECHNOLOGIES, INC.",Private equity firm,1.65
"UBER TECHNOLOGIES, INC.",Bank,1.32
"UBER TECHNOLOGIES, INC.","Mutual and pension fund, nominee, trust, trustee",1.18
"UBER TECHNOLOGIES, INC.",Bank,1.16
"UBER TECHNOLOGIES, INC.","Mutual and pension fund, nominee, trust, trustee",1.15
"UBER TECHNOLOGIES, INC.",Corporate,1.11
"UBER TECHNOLOGIES, INC.",Corporate,1.00
"UBER TECHNOLOGIES, INC.",Bank,0.94
"UBER TECHNOLOGIES, INC.",Private equity firm,0.94
"UBER TECHNOLOGIES, INC.",Corporate,0.87
"UBER TECHNOLOGIES, INC.",Bank,0.57
"UBER TECHNOLOGIES, INC.",Hedge fund,0.57
"UBER TECHNOLOGIES, INC.",Corporate,0.54
"UBER TECHNOLOGIES, INC.","Public authority, state, government",0.52
"UBER TECHNOLOGIES, INC.",Financial company,0.45
"UBER TECHNOLOGIES, INC.",Bank,0.44
"UBER TECHNOLOGIES, INC.",Bank,0.44
"UBER TECHNOLOGIES, INC.",One or more named individuals or families,n.a.
"UBER TECHNOLOGIES, INC.",Bank,0.42
"UBER TECHNOLOGIES, INC.",Bank,0.41
"UBER TECHNOLOGIES, INC.",Insurance company,0.36
"UBER TECHNOLOGIES, INC.",Bank,0.35
"UBER TECHNOLOGIES, INC.",Venture capital,0.35
"UBER TECHNOLOGIES, INC.",Corporate,0.34
"UBER TECHNOLOGIES, INC.",Corporate,0.34
"UBER TECHNOLOGIES, INC.",One or more named individuals or families,n.a.
"UBER TECHNOLOGIES, INC.","Public authority, state, government",0.30
"UBER TECHNOLOGIES, INC.",Financial company,0.30
"UBER TECHNOLOGIES, INC.",Financial company,0.30
"UBER TECHNOLOGIES, INC.",Bank,0.29
"UBER TECHNOLOGIES, INC.",Bank,0.29
"UBER TECHNOLOGIES, INC.",Bank,0.29
"UBER TECHNOLOGIES, INC.",Corporate,0.29
"UBER TECHNOLOGIES, INC.",Corporate,0.29
"UBER TECHNOLOGIES, INC.",Financial company,0.29
"UBER TECHNOLOGIES, INC.",Bank,0.28
"UBER TECHNOLOGIES, INC.",Financial company,0.28
"UBER TECHNOLOGIES, INC.",Corporate,0.26
"UBER TECHNOLOGIES, INC.",Financial company,0.26
"UBER TECHNOLOGIES, INC.","Mutual and pension fund, nominee, trust, trustee",0.26
"UBER TECHNOLOGIES, INC.","Mutual and pension fund, nominee, trust, trustee",0.23
"UBER TECHNOLOGIES, INC.",Corporate,0.22
"UBER TECHNOLOGIES, INC.",Bank,0.21
"UBER TECHNOLOGIES, INC.",Bank,0.21
"UBER TECHNOLOGIES, INC.",Insurance company,0.21
"UBER TECHNOLOGIES, INC.","Public authority, state, government",0.20
"UBER TECHNOLOGIES, INC.",Bank,0.20
"UBER TECHNOLOGIES, INC.",Bank,0.20
"UBER TECHNOLOGIES, INC.",Financial company,0.19
"UBER TECHNOLOGIES, INC.",Private equity firm,0.19
"UBER TECHNOLOGIES, INC.","Mutual and pension fund, nominee, trust, trustee",0.18
"UBER TECHNOLOGIES, INC.",Bank,0.18
"UBER TECHNOLOGIES, INC.",Corporate,0.18
"UBER TECHNOLOGIES, INC.","Mutual and pension fund, nominee, trust, trustee",0.18
"UBER TECHNOLOGIES, INC.","Foundation, research Institute",0.18
"UBER TECHNOLOGIES, INC.",Corporate,0.17
"UBER TECHNOLOGIES, INC.",Bank,0.17
"UBER TECHNOLOGIES, INC.",Corporate,0.17
"UBER TECHNOLOGIES, INC.",Corporate,0.17
"UBER TECHNOLOGIES, INC.",Bank,0.16
"UBER TECHNOLOGIES, INC.",Corporate,0.16
"UBER TECHNOLOGIES, INC.",Bank,0.15
"UBER TECHNOLOGIES, INC.",Private equity firm,0.15
"UBER TECHNOLOGIES, INC.",Corporate,0.15
"UBER TECHNOLOGIES, INC.",Bank,0.14
"UBER TECHNOLOGIES, INC.",Bank,0.14
"UBER TECHNOLOGIES, INC.",Financial company,0.14
"UBER TECHNOLOGIES, INC.",Corporate,0.14
"UBER TECHNOLOGIES, INC.",Corporate,0.14
"UBER TECHNOLOGIES, INC.","Mutual and pension fund, nominee, trust, trustee",0.14
"UBER TECHNOLOGIES, INC.",Financial company,0.14
"UBER TECHNOLOGIES, INC.",Financial company,0.13
"UBER TECHNOLOGIES, INC.",Corporate,0.13
"UBER TECHNOLOGIES, INC.","Mutual and pension fund, nominee, trust, trustee",0.13
"UBER TECHNOLOGIES, INC.",Corporate,0.12
"UBER TECHNOLOGIES, INC.",Private equity firm,0.12
"UBER TECHNOLOGIES, INC.",Private equity firm,0.12
"UBER TECHNOLOGIES, INC.",Financial company,0.12
"UBER TECHNOLOGIES, INC.",Corporate,0.12
"UBER TECHNOLOGIES, INC.","Mutual and pension fund, nominee, trust, trustee",0.12
"UBER TECHNOLOGIES, INC.",Venture capital,0.12
"UBER TECHNOLOGIES, INC.",Bank,0.11
"UBER TECHNOLOGIES, INC.",Financial company,0.11
"UBER TECHNOLOGIES, INC.",Bank,0.11
"UBER TECHNOLOGIES, INC.","Mutual and pension fund, nominee, trust, trustee",0.11
"UBER TECHNOLOGIES, INC.",Corporate,0.10
"UBER TECHNOLOGIES, INC.","Public authority, state, government",0.10
"UBER TECHNOLOGIES, INC.","Mutual and pension fund, nominee, trust, trustee",0.10
"UBER TECHNOLOGIES, INC.",Financial company,0.10
"AMERIPRISE FINANCIAL, INC.",Financial company,13.07
"AMERIPRISE FINANCIAL, INC.",Bank,7.47
"AMERIPRISE FINANCIAL, INC.",Bank,4.73
"AMERIPRISE FINANCIAL, INC.",Financial company,3.98
"AMERIPRISE FINANCIAL, INC.",Bank,3.83
"AMERIPRISE FINANCIAL, INC.",Bank,3.40
"AMERIPRISE FINANCIAL, INC.",Bank,2.38
"AMERIPRISE FINANCIAL, INC.",Financial company,2.32
"AMERIPRISE FINANCIAL, INC.","Mutual and pension fund, nominee, trust, trustee",1.92
"AMERIPRISE FINANCIAL, INC.",Bank,1.91
"AMERIPRISE FINANCIAL, INC.",Corporate,1.73
"AMERIPRISE FINANCIAL, INC.","Public authority, state, government",1.60
"AMERIPRISE FINANCIAL, INC.",Corporate,1.59
"AMERIPRISE FINANCIAL, INC.","Mutual and pension fund, nominee, trust, trustee",1.59
"AMERIPRISE FINANCIAL, INC.",Bank,1.37
"AMERIPRISE FINANCIAL, INC.",Bank,1.36
"AMERIPRISE FINANCIAL, INC.","Mutual and pension fund, nominee, trust, trustee",n.a.
"AMERIPRISE FINANCIAL, INC.",Financial company,1.15
"AMERIPRISE FINANCIAL, INC.",Financial company,1.12
"AMERIPRISE FINANCIAL, INC.",Financial company,1.00
"AMERIPRISE FINANCIAL, INC.",Bank,0.99
"AMERIPRISE FINANCIAL, INC.",Corporate,0.99
"AMERIPRISE FINANCIAL, INC.",Corporate,0.90
"AMERIPRISE FINANCIAL, INC.",Bank,0.86
"AMERIPRISE FINANCIAL, INC.","Mutual and pension fund, nominee, trust, trustee",0.86
"AMERIPRISE FINANCIAL, INC.",Bank,0.84
"AMERIPRISE FINANCIAL, INC.","Mutual and pension fund, nominee, trust, trustee",0.84
"AMERIPRISE FINANCIAL, INC.",Financial company,0.83
"AMERIPRISE FINANCIAL, INC.",Bank,0.79
"AMERIPRISE FINANCIAL, INC.",Corporate,0.73
"AMERIPRISE FINANCIAL, INC.",Bank,0.72
"AMERIPRISE FINANCIAL, INC.",Bank,0.71
"AMERIPRISE FINANCIAL, INC.",Insurance company,0.68
"AMERIPRISE FINANCIAL, INC.",Bank,0.67
"AMERIPRISE FINANCIAL, INC.",Bank,0.62
"AMERIPRISE FINANCIAL, INC.",Corporate,0.61
"AMERIPRISE FINANCIAL, INC.",Corporate,0.60
"AMERIPRISE FINANCIAL, INC.",Bank,0.53
"AMERIPRISE FINANCIAL, INC.",Bank,0.47
"AMERIPRISE FINANCIAL, INC.",Insurance company,0.45
"AMERIPRISE FINANCIAL, INC.",Financial company,0.45
"AMERIPRISE FINANCIAL, INC.",Bank,0.44
"AMERIPRISE FINANCIAL, INC.","Public authority, state, government",0.43
"AMERIPRISE FINANCIAL, INC.",Bank,0.38
"AMERIPRISE FINANCIAL, INC.","Mutual and pension fund, nominee, trust, trustee",0.36
"AMERIPRISE FINANCIAL, INC.",Corporate,0.35
"AMERIPRISE FINANCIAL, INC.","Public authority, state, government",0.33
"AMERIPRISE FINANCIAL, INC.",Corporate,0.33
"AMERIPRISE FINANCIAL, INC.",Bank,0.32
"AMERIPRISE FINANCIAL, INC.",Bank,0.31
"AMERIPRISE FINANCIAL, INC.",Bank,0.29
"AMERIPRISE FINANCIAL, INC.",Insurance company,0.29
"AMERIPRISE FINANCIAL, INC.",Insurance company,0.27
"AMERIPRISE FINANCIAL, INC.",Bank,0.25
"AMERIPRISE FINANCIAL, INC.","Public authority, state, government",0.25
"AMERIPRISE FINANCIAL, INC.",Corporate,0.25
"AMERIPRISE FINANCIAL, INC.","Mutual and pension fund, nominee, trust, trustee",0.24
"AMERIPRISE FINANCIAL, INC.",Bank,0.23
"AMERIPRISE FINANCIAL, INC.",Bank,0.23
"AMERIPRISE FINANCIAL, INC.",Private equity firm,0.23
"AMERIPRISE FINANCIAL, INC.","Mutual and pension fund, nominee, trust, trustee",0.23
"AMERIPRISE FINANCIAL, INC.",Bank,0.22
"AMERIPRISE FINANCIAL, INC.","Mutual and pension fund, nominee, trust, trustee",0.22
"AMERIPRISE FINANCIAL, INC.",Corporate,0.22
"AMERIPRISE FINANCIAL, INC.",Bank,0.21
"AMERIPRISE FINANCIAL, INC.","Mutual and pension fund, nominee, trust, trustee",0.21
"AMERIPRISE FINANCIAL, INC.",Bank,0.20
"AMERIPRISE FINANCIAL, INC.",Venture capital,0.20
"AMERIPRISE FINANCIAL, INC.",Bank,0.19
"AMERIPRISE FINANCIAL, INC.",Financial company,0.19
"AMERIPRISE FINANCIAL, INC.","Public authority, state, government",0.19
"AMERIPRISE FINANCIAL, INC.",Corporate,0.19
"AMERIPRISE FINANCIAL, INC.",Bank,0.18
"AMERIPRISE FINANCIAL, INC.",Bank,0.18
"AMERIPRISE FINANCIAL, INC.",Bank,0.18
"AMERIPRISE FINANCIAL, INC.",Insurance company,0.17
"AMERIPRISE FINANCIAL, INC.",Corporate,0.17
"AMERIPRISE FINANCIAL, INC.","Mutual and pension fund, nominee, trust, trustee",0.17
"AMERIPRISE FINANCIAL, INC.",Bank,0.16
"AMERIPRISE FINANCIAL, INC.",Bank,0.16
"AMERIPRISE FINANCIAL, INC.",Bank,0.16
"AMERIPRISE FINANCIAL, INC.","Public authority, state, government",0.16
"AMERIPRISE FINANCIAL, INC.",Corporate,0.16
"AMERIPRISE FINANCIAL, INC.","Public authority, state, government",0.16
"AMERIPRISE FINANCIAL, INC.",Bank,0.15
"AMERIPRISE FINANCIAL, INC.",Bank,0.15
"AMERIPRISE FINANCIAL, INC.",Insurance company,0.15
"AMERIPRISE FINANCIAL, INC.","Public authority, state, government",0.15
"AMERIPRISE FINANCIAL, INC.","Mutual and pension fund, nominee, trust, trustee",0.15
"AMERIPRISE FINANCIAL, INC.",Insurance company,0.14
"AMERIPRISE FINANCIAL, INC.",Bank,0.14
"AMERIPRISE FINANCIAL, INC.","Public authority, state, government",0.13
"AMERIPRISE FINANCIAL, INC.",Corporate,0.13
"AMERIPRISE FINANCIAL, INC.",Bank,0.13
"AMERIPRISE FINANCIAL, INC.","Mutual and pension fund, nominee, trust, trustee",0.13
"AMERIPRISE FINANCIAL, INC.",Financial company,0.13
"AMERIPRISE FINANCIAL, INC.",Corporate,0.13
"AMERIPRISE FINANCIAL, INC.",Corporate,0.13
"AMERIPRISE FINANCIAL, INC.",Insurance company,0.13
"AMERIPRISE FINANCIAL, INC.",Insurance company,0.13
"AMERIPRISE FINANCIAL, INC.",Bank,0.12
"AMERIPRISE FINANCIAL, INC.",Bank,0.12
"AMERIPRISE FINANCIAL, INC.","Public authority, state, government",0.12
"AMERIPRISE FINANCIAL, INC.",Corporate,0.12
"AMERIPRISE FINANCIAL, INC.",Financial company,0.12
"AMERIPRISE FINANCIAL, INC.",Corporate,0.12
"AMERIPRISE FINANCIAL, INC.",Corporate,0.11
"AMERIPRISE FINANCIAL, INC.","Mutual and pension fund, nominee, trust, trustee",0.11
"AMERIPRISE FINANCIAL, INC.",Financial company,0.11
"AMERIPRISE FINANCIAL, INC.",Insurance company,0.10
"AMERIPRISE FINANCIAL, INC.",Bank,0.10
"AMERIPRISE FINANCIAL, INC.",Corporate,0.10
"AMERIPRISE FINANCIAL, INC.",Financial company,0.10
"AMERIPRISE FINANCIAL, INC.","Mutual and pension fund, nominee, trust, trustee",0.10
"AMERIPRISE FINANCIAL, INC.",Corporate,0.10
"AMERIPRISE FINANCIAL, INC.",Insurance company,0.10
EOG RESOURCES INC,Corporate,22.19
EOG RESOURCES INC,"Mutual and pension fund, nominee, trust, trustee",n.a.
EOG RESOURCES INC,Financial company,8.27
EOG RESOURCES INC,Bank,6.96
EOG RESOURCES INC,Bank,5.56
EOG RESOURCES INC,Bank,3.02
EOG RESOURCES INC,Bank,2.43
EOG RESOURCES INC,Insurance company,1.48
EOG RESOURCES INC,"Mutual and pension fund, nominee, trust, trustee",1.46
EOG RESOURCES INC,"Mutual and pension fund, nominee, trust, trustee",n.a.
EOG RESOURCES INC,Bank,1.36
EOG RESOURCES INC,Corporate,1.30
EOG RESOURCES INC,Insurance company,1.28
EOG RESOURCES INC,Corporate,1.28
EOG RESOURCES INC,Financial company,1.02
EOG RESOURCES INC,Bank,1.01
EOG RESOURCES INC,Bank,0.98
EOG RESOURCES INC,Insurance company,0.97
EOG RESOURCES INC,Bank,0.95
EOG RESOURCES INC,"Public authority, state, government",0.94
EOG RESOURCES INC,Bank,0.88
EOG RESOURCES INC,Bank,0.83
EOG RESOURCES INC,Corporate,0.76
EOG RESOURCES INC,Financial company,0.75
EOG RESOURCES INC,Corporate,0.68
EOG RESOURCES INC,Insurance company,0.64
EOG RESOURCES INC,Financial company,0.63
EOG RESOURCES INC,Corporate,0.61
EOG RESOURCES INC,"Public authority, state, government",0.61
EOG RESOURCES INC,Financial company,0.58
EOG RESOURCES INC,Corporate,0.58
EOG RESOURCES INC,Financial company,0.58
EOG RESOURCES INC,Bank,0.55
EOG RESOURCES INC,Bank,0.54
EOG RESOURCES INC,Bank,0.52
EOG RESOURCES INC,Financial company,0.49
EOG RESOURCES INC,"Mutual and pension fund, nominee, trust, trustee",0.47
EOG RESOURCES INC,Bank,0.46
EOG RESOURCES INC,Corporate,0.46
EOG RESOURCES INC,Bank,0.44
EOG RESOURCES INC,Bank,0.41
EOG RESOURCES INC,"Public authority, state, government",0.41
EOG RESOURCES INC,Insurance company,0.40
EOG RESOURCES INC,Bank,0.39
EOG RESOURCES INC,Financial company,0.38
EOG RESOURCES INC,Bank,0.38
EOG RESOURCES INC,Financial company,0.36
EOG RESOURCES INC,Bank,0.34
EOG RESOURCES INC,Bank,0.34
EOG RESOURCES INC,Corporate,0.34
EOG RESOURCES INC,Bank,0.33
EOG RESOURCES INC,Financial company,0.33
EOG RESOURCES INC,Financial company,0.32
EOG RESOURCES INC,Bank,0.30
EOG RESOURCES INC,Financial company,0.30
EOG RESOURCES INC,Bank,0.29
EOG RESOURCES INC,Bank,0.29
EOG RESOURCES INC,"Mutual and pension fund, nominee, trust, trustee",0.29
EOG RESOURCES INC,Insurance company,0.27
EOG RESOURCES INC,Bank,0.27
EOG RESOURCES INC,"Mutual and pension fund, nominee, trust, trustee",0.27
EOG RESOURCES INC,Corporate,0.26
EOG RESOURCES INC,Bank,0.25
EOG RESOURCES INC,Private equity firm,0.25
EOG RESOURCES INC,Corporate,0.24
EOG RESOURCES INC,Corporate,0.24
EOG RESOURCES INC,Insurance company,0.24
EOG RESOURCES INC,Corporate,0.22
EOG RESOURCES INC,Corporate,0.21
EOG RESOURCES INC,"Mutual and pension fund, nominee, trust, trustee",0.20
EOG RESOURCES INC,Bank,0.19
EOG RESOURCES INC,Bank,0.19
EOG RESOURCES INC,"Mutual and pension fund, nominee, trust, trustee",0.19
EOG RESOURCES INC,Private equity firm,0.19
EOG RESOURCES INC,Financial company,0.19
EOG RESOURCES INC,Corporate,0.19
EOG RESOURCES INC,"Mutual and pension fund, nominee, trust, trustee",0.19
EOG RESOURCES INC,Insurance company,0.18
EOG RESOURCES INC,Private equity firm,0.18
EOG RESOURCES INC,"Public authority, state, government",0.17
EOG RESOURCES INC,"Mutual and pension fund, nominee, trust, trustee",0.17
EOG RESOURCES INC,Bank,0.16
EOG RESOURCES INC,Financial company,0.16
EOG RESOURCES INC,"Mutual and pension fund, nominee, trust, trustee",0.16
EOG RESOURCES INC,Corporate,0.16
EOG RESOURCES INC,Bank,0.15
EOG RESOURCES INC,Corporate,0.15
EOG RESOURCES INC,"Public authority, state, government",0.14
EOG RESOURCES INC,"Public authority, state, government",0.14
EOG RESOURCES INC,"Public authority, state, government",0.14
EOG RESOURCES INC,Corporate,0.14
EOG RESOURCES INC,Financial company,0.14
EOG RESOURCES INC,Corporate,0.14
EOG RESOURCES INC,Financial company,0.14
EOG RESOURCES INC,Venture capital,0.14
EOG RESOURCES INC,Bank,0.13
EOG RESOURCES INC,Insurance company,0.13
EOG RESOURCES INC,Corporate,0.13
EOG RESOURCES INC,Bank,0.12
EOG RESOURCES INC,Insurance company,0.12
EOG RESOURCES INC,Bank,0.12
EOG RESOURCES INC,Bank,0.12
EOG RESOURCES INC,Corporate,0.12
EOG RESOURCES INC,Corporate,0.12
